label,z,x,y,area,mean_intensity_0,mean_intensity_1,mean_intensity_2,mean_intensity_3,cell_type,color,legend
7490,74.0,41.0,915.0,3913.0,658.1058011755688,43.281880909787894,36.496805520061336,280.6353181702019,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7492,74.0,66.0,982.0,2820.0,934.5609929078014,81.00567375886523,44.269858156028356,440.2024822695036,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7493,74.0,81.0,137.0,3598.0,904.1745414118956,34.8810450250139,70.15703168426904,307.29349638688166,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7494,71.0,85.0,787.0,1342.0,1375.0931445603574,48.486587183308494,40.54769001490313,486.3777943368106,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7495,73.0,107.0,400.0,1323.0,1845.6900982615268,39.59032501889645,34.709750566893426,261.59183673469386,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7496,72.0,117.0,867.0,1930.0,1435.5088082901557,48.879792746114,68.53678756476684,510.49533678756484,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
7497,80.0,142.0,270.0,7168.0,741.5511997767858,35.49818638392857,34.641183035714285,236.189453125,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7498,75.0,136.0,378.0,3572.0,914.1769316909296,58.31718924972005,47.96388577827548,170.27239641657334,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7499,73.0,140.0,831.0,1878.0,1526.0154419595315,48.680511182108624,39.4531416400426,478.013844515442,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7500,73.0,141.0,162.0,1424.0,1254.1720505617975,38.7752808988764,95.91011235955057,359.3033707865168,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7501,73.0,151.0,810.0,2173.0,1280.2862402208928,42.583985273814996,33.36033133916245,388.3110906580764,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7502,76.0,175.0,842.0,2210.0,1233.6262443438914,47.79366515837104,34.72443438914027,457.0493212669683,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7503,72.0,183.0,117.0,1498.0,1043.7870493991988,30.88317757009346,79.9045393858478,320.05607476635515,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7504,75.0,185.0,726.0,2397.0,1462.0479766374633,46.48101793909053,38.278264497288276,316.0442219440968,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7505,75.0,189.0,420.0,4608.0,705.8014322916665,58.727647569444436,50.12521701388889,185.18381076388889,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7506,71.0,198.0,741.0,1676.0,1265.79415274463,46.527446300716,36.36634844868736,429.25536992840097,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7507,73.0,203.0,900.0,1450.0,1477.7103448275861,52.10344827586207,45.61379310344827,348.9848275862069,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7508,75.0,205.0,876.0,3222.0,708.9261328367472,44.45592799503415,33.61173184357542,237.47299813780262,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7509,73.0,217.0,336.0,1841.0,1204.5062466051058,41.24823465507876,35.98424769147203,427.98424769147204,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7510,73.0,224.0,66.0,2494.0,990.024458700882,38.93344025661588,30.58620689655172,333.957898957498,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7511,72.0,225.0,592.0,843.0,2552.696322657177,62.07947805456702,236.0688018979834,280.8279952550415,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7512,76.0,240.0,617.0,3579.0,1277.077675328304,43.42469963677005,37.477507683710535,261.5018161497625,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7513,72.0,274.0,440.0,1821.0,1242.1784733662826,33.456342668863265,48.64799560680945,344.5485996705107,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7514,75.0,271.0,650.0,4391.0,642.5786836711454,59.68458209974949,45.00865406513323,149.79116374402187,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7515,74.0,279.0,920.0,2809.0,1416.9846920612313,53.83695265218939,44.79850480598078,360.91456034175866,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7516,76.0,277.0,769.0,2678.0,1379.1699029126214,47.5227781926811,83.65646004480956,314.7759522031367,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7517,73.0,285.0,50.0,2204.0,908.5245009074408,41.2019056261343,46.54854809437386,425.12341197822144,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7518,71.0,291.0,991.0,1574.0,1240.2992376111818,123.22935196950444,460.0069885641677,238.10482846251588,3,"(0.984313725490196, 0.5019607843137255, 0.4470588235294118, 1.0)",3
7519,72.0,297.0,103.0,1552.0,1000.1449742268042,30.403994845360824,35.982603092783506,377.5625,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7520,71.0,305.0,41.0,1459.0,975.3618917066484,35.82522275531185,34.89993145990405,354.9102124742974,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7521,72.0,306.0,397.0,1143.0,1852.2685914260721,47.99387576552931,45.62117235345582,512.5564304461941,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
7522,73.0,306.0,119.0,1678.0,988.4386174016687,43.2896305125149,40.380810488677,437.6519666269368,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7523,72.0,313.0,90.0,1237.0,1189.0379951495554,36.374292643492325,46.35974130962005,492.78658043654013,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7524,73.0,323.0,267.0,1822.0,1317.893523600439,43.943468715697044,46.45609220636664,330.3336992316136,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7525,72.0,331.0,473.0,829.0,2357.2641737032573,59.34861278648975,103.4993968636912,309.0108564535585,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7526,73.0,335.0,239.0,1924.0,1221.0966735966733,35.46413721413722,46.90592515592514,406.7255717255717,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7527,72.0,343.0,203.0,1626.0,1229.3093480934806,43.35854858548585,50.99261992619925,534.7533825338253,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
7528,71.0,367.0,427.0,1276.0,1526.659090909091,42.17241379310345,68.96003134796238,469.7562695924765,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7529,71.0,366.0,110.0,1310.0,1238.303816793893,36.60916030534351,62.26412213740458,421.3022900763359,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7530,72.0,371.0,696.0,2124.0,1424.831450094162,67.30037664783427,56.60640301318267,324.5593220338983,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7531,74.0,371.0,899.0,2637.0,1046.078119074706,68.03337125521426,52.26962457337884,332.8888888888889,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7532,72.0,382.0,37.0,1144.0,1205.631118881119,46.54370629370629,42.52010489510489,543.409965034965,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
7533,73.0,391.0,159.0,3142.0,927.8593252705284,45.59898154042011,44.26193507320178,301.53469127943987,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7534,76.0,388.0,340.0,6605.0,912.6690386071158,62.89447388342165,60.152763058289175,203.8186222558668,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7535,73.0,414.0,269.0,1855.0,1300.235040431267,316.6873315363881,165.5460916442049,433.61994609164424,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7536,75.0,416.0,527.0,2445.0,1038.4936605316973,73.12147239263804,122.33824130879343,148.56850715746418,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7537,71.0,423.0,490.0,1157.0,1798.5462402765775,42.675885911840965,85.02679343128781,370.05617977528084,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7538,74.0,428.0,869.0,2524.0,1363.9037242472266,62.94532488114104,44.305467511885894,330.020206022187,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7539,72.0,435.0,215.0,1669.0,1262.7717195925704,42.061713600958655,50.134212103055724,555.3630916716597,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
7540,75.0,446.0,230.0,3804.0,698.0920084121977,54.40956887486856,54.369348054679286,150.0239221871714,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7541,77.0,464.0,118.0,3709.0,621.012941493664,43.86141817201403,76.81126988406578,138.98705850633593,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7542,72.0,464.0,535.0,1181.0,1684.6079593564773,49.51481795088908,55.049957662997464,454.3412362404742,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7543,82.0,463.0,748.0,6494.0,1842.569448721897,84.9984601170311,87.20418848167542,486.22374499538034,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7544,72.0,476.0,230.0,1406.0,1437.7866287339968,39.767425320056894,48.33570412517781,368.9736842105263,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7545,80.0,497.0,785.0,4893.0,1674.238912732475,56.62047823421214,43.90435315757204,420.8880032699775,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7546,75.0,503.0,143.0,4181.0,559.5716335804832,46.651279598182256,45.51112174121024,182.7888065056207,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7547,74.0,514.0,549.0,2315.0,1560.0505399568035,62.569330453563715,55.14816414686826,315.9524838012959,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7548,73.0,515.0,345.0,1243.0,1911.1649235720035,54.34352373290426,42.925181013676585,395.2952534191472,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7549,72.0,550.0,315.0,1573.0,1523.7488874761602,49.69040050858232,43.67069294342021,461.74380165289256,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7550,75.0,555.0,594.0,5663.0,878.8469009358998,66.07557831538054,53.49143563482253,201.4365177467773,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7551,75.0,567.0,41.0,2810.0,1250.0519572953738,45.67864768683274,45.21245551601425,433.68291814946616,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7552,71.0,571.0,303.0,1073.0,1961.6132339235787,60.69711090400745,69.32991612301957,339.94408201304753,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7553,73.0,578.0,478.0,2731.0,1582.5357012083487,52.10728670816551,54.144635664591725,470.301354815086,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7554,73.0,579.0,169.0,2345.0,1447.2823027718548,50.64051172707889,58.47675906183369,500.58166311300636,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7555,75.0,577.0,536.0,2602.0,1396.7205995388165,60.30169100691775,65.25403535741737,454.16218293620284,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7556,72.0,579.0,326.0,1309.0,1720.7860962566845,50.074102368220025,50.255156608097785,366.5171886936593,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7557,72.0,591.0,757.0,1362.0,1540.9405286343613,57.6725403817915,65.67107195301028,380.2026431718062,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7558,72.0,588.0,111.0,1195.0,1470.449372384937,48.98075313807532,45.01171548117155,523.3271966527196,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
7559,77.0,587.0,195.0,3902.0,681.6114812916453,57.350845720143525,48.57919015889288,211.3116350589441,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7560,73.0,602.0,353.0,2474.0,1129.3621665319322,50.71301535974131,111.4919159256265,303.3751010509297,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7561,73.0,621.0,44.0,2548.0,1158.1852433281003,47.287284144427005,50.91130298273156,411.8127943485087,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7562,72.0,623.0,164.0,1666.0,1239.8535414165667,44.50240096038415,41.44477791116447,493.7779111644657,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7563,73.0,623.0,743.0,1666.0,1365.827130852341,52.93817527010804,47.08463385354142,402.40276110444177,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7564,74.0,642.0,599.0,2151.0,1427.2756857275683,64.53835425383542,56.36587633658763,373.2417480241748,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7566,75.0,660.0,792.0,1653.0,1402.0804597701147,59.269207501512405,75.24137931034483,320.1718088324259,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7567,72.0,676.0,489.0,1287.0,1816.900543900544,45.940947940947936,42.370629370629366,343.26262626262627,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7568,72.0,687.0,633.0,1228.0,1556.592019543974,50.58469055374593,43.520358306188925,461.6669381107492,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7569,72.0,712.0,747.0,1323.0,1719.984126984127,70.09599395313681,43.78080120937265,315.2025699168556,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7570,73.0,720.0,583.0,2514.0,1068.0668257756565,64.38743038981703,50.67979315831344,306.37708830548934,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7571,74.0,723.0,65.0,3490.0,1379.4805157593125,127.73724928366762,157.4134670487106,259.897994269341,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7572,73.0,723.0,346.0,2327.0,1682.3107004727115,57.72195960464117,48.02879243661366,423.08293940696177,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7573,74.0,741.0,542.0,1849.0,1351.5824770146025,54.879935100054084,45.057869118442404,393.988101676582,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7574,81.0,759.0,749.0,5970.0,830.5175879396985,198.48559463986598,83.30837520938023,156.7281407035176,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7575,74.0,772.0,191.0,3323.0,1513.663256093891,57.95004513993378,65.7818236533253,389.41047246464035,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7576,70.0,788.0,279.0,1249.0,1695.1545236188952,45.723779023218576,48.71417133706966,565.0120096076862,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
7577,72.0,804.0,257.0,1451.0,1418.7746381805648,48.51550654720882,87.97518952446589,510.4555478980014,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
7578,75.0,807.0,388.0,3827.0,775.0658479226547,59.04206950614058,49.517115233864644,182.6861771622681,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7579,75.0,814.0,319.0,3428.0,739.823512252042,33.143815635939326,40.33138856476079,154.13243873978996,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7580,73.0,827.0,586.0,4312.0,775.618042671614,72.78362708719851,52.16025046382189,208.393784786642,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7581,76.0,828.0,394.0,3461.0,1461.9225657324473,54.20456515457961,44.29644611383994,425.5723779254551,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7582,74.0,835.0,264.0,1590.0,1192.8345911949687,38.843396226415095,36.177358490566036,426.20880503144656,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7583,76.0,839.0,185.0,4601.0,557.0121712671158,49.51727885242339,42.97761356226907,172.3399261030211,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7584,74.0,843.0,29.0,4090.0,462.59902200489006,49.41638141809291,48.807334963325175,147.67163814180932,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7585,81.0,849.0,715.0,3191.0,1073.1714196176747,314.25885302413036,220.0488874960828,121.01410216233157,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7586,75.0,853.0,98.0,2893.0,1090.0297269270654,52.32976149325959,59.25717248530937,418.4248185274801,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7587,75.0,855.0,548.0,3183.0,1579.942507068803,50.33459000942507,142.68017593465285,337.18755890669183,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7588,75.0,870.0,653.0,3773.0,1204.3615160349855,59.53538298436257,54.341372912801475,322.28491916247015,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7589,72.0,872.0,620.0,1795.0,1518.2456824512533,59.50696378830085,118.42451253481892,416.27465181058494,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7590,74.0,881.0,179.0,1412.0,1226.941926345609,51.49929178470255,60.62322946175636,509.6798866855524,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
7591,74.0,896.0,589.0,3424.0,1481.271028037383,55.38230140186916,51.52716121495328,297.8510514018692,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7592,72.0,924.0,188.0,1240.0,1308.5596774193548,56.786290322580655,53.0508064516129,481.9854838709677,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7593,72.0,930.0,428.0,1038.0,2010.9402697495184,55.60693641618497,204.0404624277457,455.03660886319847,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7594,73.0,954.0,419.0,1239.0,1627.5173527037937,56.40032284100082,101.8410008071025,372.50443906376114,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7595,72.0,967.0,126.0,1085.0,1243.3649769585256,51.25437788018433,41.42119815668202,381.94193548387085,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7596,74.0,972.0,326.0,2264.0,1171.1634275618374,61.754416961130744,53.95980565371025,397.35909893992925,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7597,75.0,979.0,430.0,3238.0,1307.9796170475602,43.0284126003706,38.31624459542928,390.78042001235326,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7598,76.0,989.0,338.0,5419.0,864.1371101679275,46.99815464107769,38.90570215906994,182.3869717660085,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7600,72.0,3.0,709.0,1144.0,1282.7884615384614,43.264860139860154,39.093531468531474,561.2395104895105,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
7601,75.0,26.0,887.0,1250.0,1102.6496,40.4576,34.3256,499.7104,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7603,74.0,54.0,345.0,1473.0,1268.4657162253905,38.17107942973525,39.647657841140536,325.9809911744738,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7604,74.0,63.0,478.0,1161.0,1944.8415159345395,40.74418604651163,73.55469422911284,280.69853574504737,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7605,73.0,70.0,36.0,1413.0,737.6022646850673,25.013446567586694,21.536447275300773,274.4522292993631,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7606,77.0,126.0,18.0,5051.0,540.6555137596515,26.657295585032678,31.251633339932688,142.67729162542068,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7607,74.0,157.0,147.0,1374.0,1109.919213973799,40.80713245997089,39.3136826783115,524.1149927219797,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
7608,74.0,204.0,106.0,2046.0,1107.1324535679375,37.208211143695024,35.7991202346041,296.1813294232649,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7609,78.0,206.0,962.0,5032.0,922.4860890302068,62.88195548489666,43.626788553259146,200.33445945945942,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7610,84.0,205.0,488.0,5214.0,874.5078634445723,38.80456463367856,38.33966244725738,112.20253164556965,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7611,74.0,228.0,31.0,2376.0,718.3236531986532,33.55050505050505,27.930976430976443,355.3030303030303,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7612,74.0,231.0,715.0,1332.0,1351.8085585585584,54.385885885885884,42.187687687687685,398.97222222222223,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7613,75.0,248.0,19.0,4090.0,780.6701711491443,33.07848410757946,55.784352078239614,372.4088019559902,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7614,75.0,262.0,340.0,3469.0,1128.970308446238,45.65638512539637,39.158258864226,379.93571634476797,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7615,74.0,262.0,727.0,3014.0,1360.7252820172528,54.91738553417385,42.46715328467153,361.5063039150631,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7616,76.0,273.0,588.0,3955.0,1279.102654867257,49.53350189633375,41.14134007585335,253.0278128950696,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7617,74.0,295.0,476.0,2100.0,1323.297142857143,50.604285714285716,39.40714285714286,353.8152380952381,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7618,73.0,301.0,57.0,2463.0,869.5590742996345,41.62322371092164,33.98741372310191,354.99106780349166,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7619,75.0,317.0,180.0,5756.0,621.5350938151494,37.74374565670605,33.913481584433626,148.62977762334958,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7620,74.0,318.0,403.0,1581.0,1399.8950031625554,47.25806451612904,44.394054395951926,478.4958886780519,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7621,74.0,325.0,891.0,2529.0,1449.5361803084222,47.12455516014236,63.707789640173985,469.3969948596283,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7622,75.0,332.0,338.0,3181.0,1521.278214397988,51.357120402389185,43.26281043696951,430.24552027664254,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7623,73.0,350.0,878.0,1039.0,1655.084696823869,62.67949951876805,47.88065447545717,683.320500481232,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
7624,75.0,353.0,220.0,1813.0,1212.3088803088804,40.842250413678975,49.27137341423057,486.15609487038057,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7625,73.0,356.0,668.0,1450.0,1571.9110344827584,62.85931034482758,51.76551724137931,440.96,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7627,76.0,359.0,450.0,2262.0,675.3514588859416,41.238284703801945,63.732979664014145,169.052608311229,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7628,72.0,368.0,9.0,1359.0,997.2913907284767,48.4981604120677,53.73215599705666,561.1059602649007,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
7629,75.0,381.0,941.0,2055.0,1374.6924574209245,346.76447688564485,458.27542579075424,167.80535279805352,3,"(0.984313725490196, 0.5019607843137255, 0.4470588235294118, 1.0)",3
7630,73.0,387.0,390.0,1373.0,1455.651857246905,65.12672978878368,85.28332119446469,478.4457392571013,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7631,75.0,387.0,906.0,2802.0,1106.8583154889366,71.89079229122056,90.25196288365451,432.02640970735183,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7632,74.0,401.0,945.0,782.0,1597.0639386189264,1064.817135549872,710.5473145780052,214.20843989769818,2,"(0.7450980392156863, 0.7294117647058823, 0.8549019607843137, 1.0)",2
7633,72.0,408.0,499.0,1095.0,1732.7497716894973,48.07031963470321,42.3324200913242,469.64657534246567,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7634,72.0,419.0,505.0,1154.0,1771.2902946273832,47.894280762565,66.23483535528597,385.13691507798967,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7635,73.0,434.0,620.0,1799.0,1436.0672595886606,54.45803224013341,45.06614785992218,494.72651473040565,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7636,74.0,449.0,918.0,2778.0,1173.8628509719224,135.94168466522677,50.532757379409645,273.4697624190065,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7637,73.0,460.0,18.0,1176.0,1167.2006802721091,31.97363945578231,57.538265306122454,400.46428571428567,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7638,75.0,466.0,256.0,5695.0,837.8461808604037,51.08902546093064,46.63810359964882,275.2177348551361,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7639,74.0,472.0,478.0,3328.0,1293.0279447115386,42.90234375,36.297776442307686,291.93780048076917,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
7640,72.0,472.0,136.0,969.0,1769.2930856553146,92.69349845201236,290.07739938080493,356.2105263157895,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7641,75.0,486.0,573.0,2929.0,1555.11915329464,64.80368726527826,44.425401160805734,429.07237965175835,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7642,73.0,486.0,220.0,1430.0,1413.0468531468537,54.90979020979021,75.33776223776223,426.4356643356643,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7643,73.0,485.0,259.0,1589.0,1480.0679672750155,51.335431088735064,43.53366897419761,477.529263687854,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7644,76.0,500.0,39.0,3992.0,857.6971442885773,97.31412825651304,79.97344689378758,322.3664829659319,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7645,73.0,493.0,234.0,1731.0,1242.733102253033,501.33217793183127,478.24205661467363,301.70595031773536,2,"(0.7450980392156863, 0.7294117647058823, 0.8549019607843137, 1.0)",2
7646,73.0,495.0,322.0,1510.0,1532.5900662251654,45.09139072847682,43.92251655629139,458.16821192052976,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
7647,76.0,515.0,758.0,4990.0,1065.8979959919839,73.48897795591179,55.45430861723447,204.88817635270541,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
